 MRK M_P SD_P M_XtX SD_XtX XtXst log10(1/pval)
    1744   0.06093980   0.01499811  97.44874595  13.76384292  90.31624247   0.29341218
    1745   0.15699554   0.03124346  98.86773440  14.37001646 100.44364261   0.02804980
    1746   0.30347524   0.04940896 121.37042025   9.70411661 164.98599698   4.02989885
    1747   0.07640056   0.01634461  93.67723847  13.51315702  76.75834711   1.08997542
    1748   0.15638910   0.03953391  93.40929157  13.33073708 101.45027215   0.05481517
    1749   0.37242243   0.13960538  98.81184081  12.54606847  73.38413328   1.37584444
    1750   0.16965720   0.03723918  97.99510963  14.58705887  99.38458744   0.00124274
    1751   0.39421188   0.07041617 100.16306638   7.84196002 134.31802570   1.60051483
    1752   0.14646256   0.03177634  97.10851818  13.88277943  69.95558332   1.71037058
    1753   0.40622745   0.08768414  88.29393631  12.33976743 106.49215521   0.20788190
    1754   0.10296120   0.02599122  96.79367491  13.76639515  93.40350897   0.17559786
    1755   0.36448687   0.07977373  84.87444905  10.64030257 105.57287303   0.17760475
    1756   0.11359290   0.02337048  94.89709227  13.32795037 108.07192949   0.26237819
    1757   0.37379193   0.04471693 144.24174019   8.89763040 196.40190159   7.22549088
    1758   0.10871604   0.01829934  92.42423456  13.08997395  89.79582813   0.31526670
    1759   0.15585240   0.02718777 101.16102113  12.94910589 101.71968660   0.06219201
    1760   0.07478254   0.01337083  95.91777778  12.21222193  96.36886799   0.08007667
    1761   0.07785372   0.01813400  99.83576092  12.71628442 117.90939561   0.67083785
    1762   0.13813596   0.02906443  96.35756673  14.92644731 111.92370938   0.40824228
    1763   0.38796219   0.06898138  99.46567921   8.56245262 127.54627666   1.18131566
    1764   0.06416314   0.01083886 101.26054380  12.38863367 107.70419018   0.24941457
    1765   0.35595232   0.05662792 112.93793156   8.39269196 153.11990181   2.99611842
    1766   0.20860745   0.04839692 108.03192990  12.26310977 125.74431339   1.07796128
    1767   0.14351716   0.03911518 101.49543285  14.73743979  91.87736794   0.23136741
    1768   0.10526196   0.03494392  97.38223573  13.22565663  74.97021520   1.23639043
    1769   0.09975383   0.02309555  92.81403116  13.98221423  86.23374573   0.48162899
    1770   0.25174226   0.05069056  99.40131442  12.87450682 125.88902717   1.08613070
    1771   0.13623690   0.02984526  99.32286949  13.37460436 106.73325558   0.21599754
    1772   0.04709618   0.01165726 106.42800532  13.39317038 113.82598464   0.48700960
    1773   0.10799978   0.04069245 104.99721174  13.01874167  73.67504371   1.34956987
    1774   0.15320216   0.03355317  96.20510327  12.32857589  78.06363489   0.98998142
    1775   0.45426574   0.07105924 115.93927748   6.11155384 158.90294840   3.48645231
    1776   0.08300102   0.01793403  99.20414039  14.31510128 108.70042071   0.28492367
    1777   0.10008314   0.01951179  99.80887922  13.43818948  79.16887847   0.90965979
    1778   0.09961191   0.01854234  95.34962261  13.99314546  99.63985895   0.00757783
    1779   0.25569883   0.06341556  97.17484848  10.97554971  60.13558288   2.96305988
    1780   0.15873393   0.02581210 102.19228420  12.20865608 134.13597905   1.58862732
    1781   0.22945684   0.03786377 104.39904829  10.91255153 138.77038634   1.90146477
    1782   0.32955734   0.05669043 103.80268088   9.29025856 139.53811302   1.95530345
    1783   0.51661553   0.06866791 105.57493664   6.06456583 143.17463908   2.21785117
    1784   0.22528744   0.04104581 110.75467692  11.95154579 145.88541896   2.42144090
    1785   0.47702697   0.10865901  83.68480764   7.60600824 104.67428472   0.14903061
    1786   0.08545995   0.01606752 101.72667613  13.74674468  76.18009020   1.13610751
    1787   0.42340121   0.06514029 109.72955598   6.48276479 145.30568518   2.37734696
    1788   0.13382902   0.02631870 101.25175917  13.39617590 117.69409755   0.66064966
    1789   0.02577381   0.00591729  97.05380833  12.87256820  69.21674933   1.78875312
    1790   0.18334668   0.05458016 106.16836414  13.42305766 101.61804684   0.05939841
    1791   0.22767406   0.06916664  98.55390707  12.73183501  81.83327897   0.73157447
    1792   0.13348338   0.03686425  96.13363540  11.99793808 107.56612096   0.24459085
    1793   0.43708152   0.09909155 113.66952326  12.09864240  91.71835943   0.23745124
    1794   0.20847044   0.05428219  97.10974931  11.94046634  78.40041039   0.96509175
    1795   0.28824045   0.04467210 121.27994586  10.14831208 164.09456037   3.94855483
    1796   0.30093464   0.09800968 110.12652057  11.16786746 105.91784294   0.18884271
    1797   0.20131119   0.07313393 107.52194911  13.25826138  81.36033438   0.76163614
    1798   0.10075772   0.02120517  99.15444109  14.16748781  84.24351792   0.58821955
    1799   0.59228003   0.06496326 107.42519711   7.38914278 146.76339779   2.48878515
    1800   0.18704878   0.03011551 102.89211410  12.56634897  84.12947970   0.59464200
    1801   0.06417454   0.01613551 100.81120717  13.18342506  73.52843308   1.36277180
    1802   0.17396640   0.03012602  98.39582403  12.21329955 127.70900362   1.19082251
    1803   0.06347430   0.01384903  92.53653233  13.24507401  92.14657013   0.22118675
    1804   0.03344440   0.00707598  97.93692355  14.51042551 101.00975726   0.04294770
    1805   0.07440637   0.01672902  96.81658759  15.60324067  84.64184167   0.56605901
    1806   0.07228742   0.01500195  96.78540514  14.23816410  83.30589310   0.64207079
    1807   0.07215010   0.01289218 102.10342304  12.98878286  91.63956689   0.24048543
    1808   0.20430452   0.03370610 104.19479067  11.85302933 140.41823105   2.01771237
    1809   0.17462343   0.06291065 106.14021775  13.06880527  93.40078328   0.17569331
    1810   0.06289869   0.01562807  98.97449150  13.18554678  72.03430368   1.50198234
    1811   0.22231441   0.05347570 102.66030828  12.50996099  91.75992307   0.23585590
    1812   0.13095100   0.03147449  98.55389364  13.22909612  75.70156781   1.17515555
    1813   0.38387517   0.05660293 119.85255880   8.72317853 159.67356957   3.55376552
    1814   0.06624731   0.01839358  99.97388128  13.50515491  82.36439798   0.69858576
    1815   0.19145808   0.03300134  97.62630840  12.50091694 121.48930359   0.84817348
    1816   0.06488003   0.01231020 101.21424647  14.56426625  92.68919651   0.20111643
    1817   0.14548513   0.03769543  97.11569981  12.77491861  68.39019306   1.87923056
    1818   0.10463994   0.02595569  93.85224583  13.13906164  72.46115480   1.46133333
    1819   0.10289405   0.02960585  99.97892954  13.41004133  83.54085498   0.62835108
    1820   0.08431549   0.01756796 102.29035931  12.90438306  89.39055870   0.33270318
    1821   0.36988593   0.05863710 113.90774051   9.08329300 153.58171828   3.03429307
    1822   0.13933607   0.04456644 100.95613121  13.23682288  95.18458895   0.11627332
    1823   0.05406456   0.01104923 100.20378761  14.09102922 106.51346699   0.20859635
    1824   0.14072461   0.02448349  93.82710511  12.57702995 115.59189530   0.56405883
    1825   0.07352080   0.01590219  96.73512021  13.29016489  81.01282436   0.78414281
    1826   0.13937637   0.03404332 101.89690918  13.33569524  63.98794676   2.41406890
    1827   0.14240313   0.03033591 103.19820601  11.57797882 127.39694374   1.17261641
    1828   0.14438722   0.03841091  95.90921706  12.45068708  96.60779444   0.07307615
    1829   0.25776098   0.07246522 105.87890244  12.07354916 103.36668737   0.10925433
    1830   0.08782509   0.02320584  97.69052266  14.27695600  92.23914532   0.21772020
    1831   0.07247987   0.01988458  98.08679790  14.34229409 100.30866126   0.02455618
    1832   0.06390452   0.01632579  97.82273243  14.16002251  79.97923095   0.85321800
    1833   0.08984678   0.02180339  98.92308952  13.94182461  95.51975510   0.10577283
    1834   0.15150065   0.02730599  96.99733939  13.05174084 127.98541091   1.20703616
    1835   0.11235517   0.02993034 103.03867460  13.25458820  84.92281785   0.55067967
    1836   0.07967801   0.01602040  93.51535153  13.26496819  89.83417784   0.31363576
    1837   0.07421750   0.02688257 100.48959151  14.25049877  85.31040760   0.52980384
    1838   0.08645126   0.02356199  97.11259838  13.22120988  69.34197333   1.77530426
    1839   0.18386915   0.05402918 104.01207288  13.36897675  86.55232635   0.46550706
    1840   0.60719380   0.09462474  88.87372108   9.03153301 119.91429949   0.76832184
    1841   0.03933331   0.00690339  99.75729545  14.26919780 112.92262058   0.44905387
    1842   0.06407166   0.01398607  98.81232378  13.49912184 109.50426025   0.31447478
    1843   0.10812012   0.02533716  99.76576219  12.29395799  73.93942714   1.32596556
    1844   0.29322784   0.06066889 107.03014561  11.12524020  91.63711503   0.24058005
    1845   0.33218623   0.07954928 113.78950884  11.06945117 129.16640540   1.27723307
    1846   0.22078366   0.05362302 101.05131241  12.58115915  63.01046775   2.54577648
    1847   0.19120021   0.03261030 104.56052409  12.05980944 140.54963823   2.02709311
    1848   0.34131337   0.07160783  94.51054007   9.87104000 116.29744883   0.59589067
    1849   0.12284017   0.04658673  98.87266772  11.76027767  96.06963540   0.08898559
    1850   0.14537046   0.03544396  96.22528332  13.85971809  97.67726650   0.04294442
    1851   0.29924630   0.07230876 121.09286023  18.21173879 128.29313569   1.22518336
    1852   0.18802437   0.05523074  96.17994933  12.76308050  66.01916702   2.15582175
    1853   0.09089743   0.02245508  97.82176161  14.14338218  75.63942469   1.18028517
    1854   0.03333980   0.00762048  97.38913289  14.06153821  89.23997170   0.33927638
    1855   0.12796601   0.04284684 100.69721939  13.99446931  95.66959585   0.10114449
    1856   0.25475788   0.04453984 110.00530357  11.30486119 145.64951804   2.40346250
    1857   0.06984787   0.01434557  99.21572074  12.82926308 113.39406513   0.46873827
    1858   0.33615152   0.07678999 103.41524075  12.97310364  71.72393313   1.53198864
    1859   0.08842331   0.03561726 102.38905153  12.91435667  71.81934883   1.52272337
    1860   0.15594112   0.06935919  96.32957985  15.71164245  57.74159619   3.34717561
    1861   0.20046094   0.04268391  93.92779792  13.08758074 107.21816571   0.23253980
    1862   0.03681018   0.00655515  98.87022059  13.87363073  84.55661894   0.57076488
    1863   0.02515518   0.00522888  98.41811422  13.92054704  90.85260949   0.27150793
    1864   0.09326857   0.02901174 102.74256629  13.26366653  92.72845635   0.19968745
    1865   0.03139849   0.00587776  97.44695348  14.14469374  99.86375925   0.01320039
    1866   0.05725889   0.01203750  97.43159230  14.28157801  73.95869673   1.32425531
    1867   0.06281719   0.01541851  98.24368500  14.69215154  90.08123113   0.30320732
    1868   0.34782630   0.07735151 100.61939247   8.61824802 127.35155850   1.16997732
    1869   0.14461515   0.03127306  99.92351684  13.36885665  86.25079506   0.48075978
    1870   0.11306656   0.02564664 101.20469951  14.29198244  63.65673729   2.45814147
    1871   0.29055964   0.04765501 101.45929290  10.69569689 133.18303986   1.52694740
    1872   0.07679408   0.01710902  99.19759525  14.34530389  80.16870903   0.84031305
    1873   0.08652410   0.02092704 101.10061735  12.60445310 101.39565226   0.05333062
    1874   0.13414335   0.02390006  88.27765383  13.42794403 112.44486258   0.42938234
    1875   0.04048111   0.00711397  96.84047552  13.91609221  86.64545004   0.46084223
    1876   0.21317526   0.05062896 109.25398517  13.94401408  90.39184676   0.29028679
    1877   0.91887033   0.01257673  91.48549338  11.58631400 113.19503242   0.46039498
    1878   0.38086536   0.07383547  86.15818453   7.94385456 117.55035413   0.65387797
    1879   0.25073506   0.06897365  99.80280965  13.20659227 103.20509106   0.10448705
    1880   0.10869175   0.03047148  99.46937620  13.30408229  81.82252616   0.73225072
    1881   0.03099045   0.00609715  95.86771635  13.17887922  66.35295839   2.11530590
    1882   0.82166818   0.03963981  93.51988349  12.22922245 115.76874885   0.57198186
    1883   0.42902539   0.08577090  99.86048244   6.93743072 136.00366122   1.71215948
    1884   0.17678986   0.04512332 101.45517306  13.68838500  69.31658306   1.77802569
    1885   0.12208328   0.02178446  97.77198263  13.45997020  96.47021330   0.07709507
    1886   0.37340934   0.07844523 116.01547685  11.84360453  89.79846950   0.31515427
    1887   0.09233141   0.01697239 100.11859351  12.08903498  89.35244083   0.33436219
    1888   0.18407532   0.04947467  96.35858262  12.52298392 106.93634626   0.22289007
    1889   0.10293700   0.02173686 104.14714458  14.61514072 131.85854075   1.44275458
    1890   0.07036025   0.01317844 100.62902575  13.07638618  78.95615070   0.92481664
    1891   0.11359082   0.02501169  98.71753438  14.21514669  65.04920650   2.27659895
    1892   0.17226170   0.04792567  93.98368656  13.23712437  59.93223003   2.99434736
    1893   0.10523544   0.02001778  96.32524613  13.82613398  94.48366234   0.13890277
    1894   0.10925482   0.02951575 101.57680128  14.78176211  88.11511553   0.39002398
    1895   0.08622497   0.01644295 101.83269473  13.14546008  94.05774127   0.15310458
    1896   0.03878037   0.00646506  98.73348626  13.10361956  93.24056207   0.18133001
    1897   0.10360506   0.02159949  97.45576276  12.80234906 109.56549497   0.31675878
    1898   0.11846314   0.02445546  91.62639707  13.82692763  73.98328730   1.32207481
    1899   0.10502452   0.02094563  98.01721013  13.70756916  94.30640851   0.14477122
    1900   0.37465038   0.06364570 106.63166707   9.51512865 143.56568779   2.24681117
    1901   0.12948242   0.02694028  96.60062738  12.70193597  80.82749707   0.79629194
    1902   0.13531834   0.02705550 100.03492107  12.81808628 110.41880279   0.34906947
    1903   0.27881861   0.10311857  94.49575409  14.30730746  69.40013820   1.76908033
    1904   0.07432678   0.01324936  98.25864255  13.73665053 109.04817859   0.29760965
    1905   0.15877820   0.03694686  97.05825800  12.86203914 107.95114859   0.25810181
    1906   0.12663598   0.04484336  98.02803337  13.31812844  93.25439698   0.18084129
    1907   0.20666760   0.05502811 103.39321216  12.65589868 100.00870435   0.01687320
    1908   0.06472345   0.01636670  97.87020567  13.41991202  82.14764014   0.71195130
    1909   0.07268727   0.01795621 101.16778604  14.43495749  69.02851222   1.80909661
    1910   0.08586603   0.02877741 100.85275387  14.60045127  83.00883501   0.65963459
    1911   0.20031350   0.03545223  98.97149815  12.13286423 133.74861172   1.56344371
    1912   0.14007633   0.02602096 103.61642416  13.79280637 132.61549875   1.49065116
    1913   0.33227945   0.07235108 108.60780356  10.55266682  90.14400336   0.30057912
    1914   0.62672563   0.06239565 124.64699303   8.85662964 163.72306000   3.91482507
    1915   0.04390038   0.00967644  98.25460177  13.16432353  98.97873494   0.00884097
    1916   0.21583880   0.04079978  91.00131146  11.72127136 116.17195243   0.59018527
    1917   0.06223233   0.01226681  98.15410171  13.69957272  99.42324644   0.00219700
    1918   0.25029323   0.05726959  98.08317966  12.14670220 103.88479326   0.12475907
    1919   0.33035391   0.10488173 105.31301068  11.41966802  99.69743794   0.00901786
    1920   0.15541300   0.05682010  91.98298682  12.59649930  71.75497721   1.52897016
    1921   0.43318347   0.06019068 123.61662839   7.11625013 168.24058199   4.33168870
    1922   0.72114933   0.06956506  92.55942541  11.24595689  87.24385258   0.43137613
    1923   0.14081658   0.02489490  98.46557559  12.51355931 116.74232538   0.61626713
    1924   0.08504591   0.02359539  99.74210353  13.33857884  81.06493909   0.78074482
    1925   0.19315416   0.04905317  93.42880611  12.83478619  68.20254867   1.90018864
    1926   0.11160573   0.02787326 100.15817531  14.77508463  91.75771987   0.23594037
    1927   0.08836636   0.01872416 100.75548338  14.01857190  91.97739981   0.22756696
    1928   0.13283356   0.04282045  97.99164312  14.15945145  92.40564397   0.21152961
    1929   0.50785103   0.07585130 106.09103138  10.25643447 132.08348006   1.45692610
    1930   0.13989616   0.04474289  98.21679041  13.23093847  93.78358281   0.16242954
    1931   0.19115228   0.04264251  98.47968627  11.60435892 118.19801082   0.68458119
    1932   0.07610687   0.01832817  98.89160911  13.43185189  75.31759066   1.20706868
    1933   0.21708273   0.03826076  93.28697839  11.56484999 124.57740121   1.01292978
    1934   0.20843658   0.08290243  97.95922432  11.47592225  75.47827829   1.19365029
    1935   0.24069928   0.06893642 104.26456438  12.03732755 106.69474131   0.21469624
    1936   0.09428539   0.02138423  95.60087098  13.63003804  91.93278882   0.22925928
    1937   0.15531546   0.03869785  98.60710256  13.92354928 106.41515994   0.20530548
    1938   0.57165079   0.07144606 101.77815282   6.32910999 139.10994293   1.92520764
    1939   0.11848313   0.03797467  93.29963938  13.11843542  94.98495167   0.12262568
    1940   0.10021959   0.01592343 107.95039788  12.93540472 136.00783114   1.71243916
    1941   0.17855779   0.06317609 101.46827149  12.39216776  91.95299659   0.22849219
    1942   0.34951016   0.06310399  96.01578671   9.63084291 126.52513089   1.12231210
    1943   0.44506492   0.09010760  95.65470868   8.47147216 114.13834706   0.50036431
    1944   0.34860574   0.05300331 124.04814703   8.42882675 168.87222618   4.39111938
    1945   0.18274069   0.05203753  95.68476342  13.00146732  67.03602580   2.03402979
    1946   0.12397646   0.02060382  98.91377218  12.92989429 124.21742909   0.99317316
    1947   0.07182253   0.01479025  99.00314079  13.04665482 116.11563194   0.58763090
    1948   0.33848979   0.06486062  93.65750404   9.10832859 125.04528009   1.03882377
    1949   0.08714713   0.01936262  95.64716788  14.23031950  88.01370488   0.39474409
    1950   0.12369620   0.02628086  93.34372289  14.45533976  83.83118247   0.61160725
    1951   0.07880652   0.01395519  98.32108243  12.83338312  98.91418917   0.01046799
    1952   0.16656643   0.03699618 101.80622063  12.76877980  85.86754695   0.50047558
    1953   0.02217289   0.00504944  98.07000977  14.86618921  84.83531941   0.55544667
    1954   0.17188298   0.04020309 102.23195162  13.30494956  93.29924648   0.17925958
    1955   0.16022157   0.03958006 104.02066263  13.40108467  82.87980795   0.66733986
    1956   0.07004394   0.01351337  96.18142817  14.28806748  81.44372959   0.75628790
    1957   0.08758371   0.02112983  93.50801828  12.85598221  88.84543614   0.35674292
    1958   0.34587027   0.08122582  97.59123625  13.97071732  71.37892012   1.56579367
    1959   0.06346794   0.02155544  95.91481533  14.79703249  97.67739792   0.04294084
    1960   0.53714881   0.13744706  92.02826479   7.40611040 108.05554362   0.26179696
    1961   0.59730163   0.08457207  88.10716698   7.69141422 120.54322530   0.79986538
    1962   0.05463917   0.01124588  97.55926638  14.58928594  98.16612723   0.02981108
    1963   0.40287258   0.13150364 100.60505808   9.05777352  91.10368586   0.26146750
    1964   0.10186068   0.02537550  97.56676771  13.58248367  58.04338947   3.29680963
    1965   0.05004253   0.01072819  97.06703886  13.68350331  81.85011446   0.73051634
    1966   0.20368335   0.04068828  94.30530003  11.87031872 107.57265749   0.24481868
    1967   0.07719086   0.01248156  99.18060292  13.49723438 125.05998943   1.03964176
    1968   0.06133597   0.01100516  96.45032224  14.20309044 105.56495399   0.17734852
    1969   0.21115787   0.05262144  98.41844623  12.56462593 118.21117451   0.68521035
    1970   0.05704425   0.00978800  96.75318866  13.54089362  97.75691942   0.04077756
    1971   0.11145187   0.02498231  98.90541715  13.32363085  86.59914796   0.46315895
    1972   0.16647535   0.04036415 104.67907568  13.20911880 102.65864692   0.08860785
    1973   0.05210926   0.00933929  97.09147917  14.63707288  98.53938602   0.02004687
    1974   0.11056592   0.02397575  97.50341486  12.62117197 110.30170065   0.34458206
    1975   0.38461762   0.06992638 104.71866806  14.68904295  76.74316285   1.09117220
    1976   0.20269565   0.08420222 106.49304739  12.83560120  67.92110578   1.93191710
    1977   0.33588308   0.05693345 102.65522515   8.47336868 138.32452562   1.87045657
    1978   0.05824635   0.00977200 100.24775647  14.18002588  95.74960652   0.09868968
    1979   0.09775397   0.01627630 100.64126556  13.00134351 127.08697471   1.15463649
    1980   0.06953076   0.01113896  93.81089410  12.76482895 116.19504692   0.59123379
    1981   0.46050924   0.07320038  90.92219864   6.12516373 124.28297700   0.99675994
    1982   0.04368201   0.01726127 100.74009390  15.08566533  73.56423093   1.35954086
    1983   0.11779882   0.01825520 106.23567455  12.86912946 128.58259109   1.24234573
    1984   0.14562989   0.03243198  97.97596760  13.08107923 109.40601852   0.31082016
    1985   0.72257065   0.06894545  90.81015666  10.35002120 117.92261288   0.67146513
    1986   0.14562675   0.04134774  97.10517119  13.28635735  75.39981864   1.20019073
    1987   0.10736237   0.03078446  93.40179982  13.03000473  72.60552388   1.44774566
    1988   0.10707328   0.02748306  99.34685050  14.12552952 101.87209547   0.06640510
    1989   0.09242583   0.02335343  93.44767313  12.23975956 102.81390501   0.09308162
    1990   0.10238289   0.02373879  97.43975115  12.46455023  54.54259081   3.91794347
    1991   0.56154415   0.07427272 103.83897312   5.79745352 139.79839852   1.97368392
    1992   0.10636603   0.02067658  99.82366288  13.07536650  80.36756434   0.82688712
    1993   0.06748359   0.01738633  97.54459191  13.11900967  62.83570979   2.56985099
    1994   0.15892818   0.03880112  97.92994202  13.74538799  92.43711186   0.21036595
    1995   0.19996808   0.04848551  97.62074325  13.47471415  77.11956490   1.06173518
    1996   0.25802557   0.05139395  94.08675206  12.52403020 125.25052676   1.05025926
    1997   0.13289481   0.03013864  96.77256692  12.59594164  94.94622735   0.12386639
    1998   0.10680884   0.03389412  95.92690919  13.84506980  81.69117308   0.74053868
    1999   0.14055376   0.03367141  92.24360585  13.74415673 105.50952813   0.17555736
    2000   0.38863643   0.08386908  93.92946232   9.03714132 122.48675903   0.90021264
    2001   0.13279932   0.03008625  97.10311689  13.19349914 104.54722394   0.14507172
    2002   0.15586588   0.03088379  99.82347666  12.18726491 102.82789035   0.09348608
    2003   0.09689046   0.04496041 103.68985665  13.39447896  83.50762351   0.63028230
    2004   0.03305254   0.00565719  98.44419725  13.73036261 114.50363697   0.51613171
    2005   0.09594834   0.01916895  99.44011243  13.38650163  93.22660927   0.18182327
    2006   0.05655512   0.01290713  95.21808500  12.88997824 107.47023761   0.24125496
    2007   0.12813516   0.03030422  98.24788296  13.35791237  81.41891775   0.75787698
    2008   0.06162626   0.01539020  98.83229247  12.74436987 105.79658811   0.18487567
    2009   0.29091489   0.07008088  75.83439379  11.84365041 101.54750005   0.05746696
    2010   0.05312662   0.01355052  97.45172712  14.05138256 102.62131868   0.08753672
    2011   0.82087813   0.03331031 103.62068836  12.05094753 138.42268241   1.87726667
    2012   0.10424780   0.01769016  98.96707621  13.25840283 121.36801161   0.84192279
    2013   0.09593061   0.01652801  94.46428991  12.95448854 113.43566951   0.47048839
    2014   0.15446287   0.03614608  94.46293816  12.54000833  96.18583967   0.08550711
    2015   0.65155756   0.09530258  71.01729742   9.42219898  85.10648764   0.54073834
    2016   0.12206070   0.02831785  94.26721260  12.98053159  74.72195933   1.25761055
    2017   0.10071497   0.01776384 102.38005612  14.12514751 120.39133835   0.79220570
    2018   0.07308432   0.01500557 100.93884605  13.86353253  76.28350683   1.12777294
    2019   0.14676139   0.03506842 102.18778550  12.16565096 106.95326998   0.22346676
    2020   0.12378731   0.05071057  94.83658129  14.77644843  76.91777148   1.07745725
    2021   0.03422768   0.00719335  95.76308222  14.00359499  84.65017914   0.56559966
    2022   0.14755417   0.02617889  97.00564439  12.71169695 106.40801657   0.20506682
    2023   0.08097053   0.02017272 100.00779566  13.01369545  73.39706963   1.37466929
    2024   0.14396846   0.02886859  94.05158998  13.59489402  89.98427084   0.30728402
    2025   0.44221851   0.07709447  85.79281669   7.67034943 115.95614078   0.58041786
    2026   0.10940023   0.02291059  99.55290603  12.56021191 102.49305843   0.08386955
    2027   0.36479892   0.07338980 110.20313198  11.25374614 113.69775288   0.48156142
    2028   0.16903128   0.04218583  96.13908029  11.69661966 102.75974610   0.09151761
    2029   0.60508730   0.07110915 101.26382751   6.94199187 136.38135583   1.73756180
    2030   0.30722127   0.06432325  95.79986814  10.14227404 102.20346335   0.07566498
    2031   0.17697044   0.04203365 101.22061886  13.41139297 101.41444197   0.05384090
    2032   0.19054930   0.05320329  99.82105606  11.90552451  78.02515452   0.99284878
    2033   0.03468667   0.00959483  95.02382009  13.97824397  84.07134177   0.59792968
    2034   0.23455181   0.06949003 102.03473741  11.79794473  93.57316903   0.16968490
    2035   0.09312182   0.02464147  97.07987885  12.33143767 100.85778212   0.03890933
    2036   0.23337941   0.11115854 104.03980473  12.61395469  98.14276541   0.03042975
    2037   0.09177359   0.02136848  97.23685835  13.36708555  68.23753026   1.89626968
    2038   0.06867238   0.01756955  98.24435146  13.29201035 108.62631300   0.28223970
    2039   0.47380902   0.06685615 104.60150266   7.27048506 139.51203515   1.95346546
    2040   0.14082334   0.03367734  98.09956583  12.29005857 115.05393106   0.54018870
    2041   0.07959968   0.03006199 100.88199860  13.77583541  94.26958191   0.14599793
    2042   0.10602992   0.05566640 103.35292052  14.18176435  51.38397189   4.55345037
    2043   0.13117045   0.02667415 103.72708551  13.04237675  75.97059164   1.15310481
    2044   0.22365406   0.04562589 114.38993699  12.51411813 104.82662230   0.15380367
    2045   0.07638618   0.01443896  98.33266275  13.22230415 104.32122123   0.13807995
    2046   0.15250808   0.02495716  97.30851435  12.19805510 111.10133651   0.37556123
    2047   0.15450581   0.04054811 105.75076631  12.90949886  82.28176355   0.70366528
    2048   0.10059481   0.02724606 101.38565724  13.20573474 101.46779923   0.05529233
    2049   0.21519245   0.04272640 101.43513258  11.91086154  82.53916458   0.68790678
    2050   0.18165464   0.03444828  98.18558641  12.23586045 100.24778343   0.02298789
    2051   0.05134737   0.01724817  97.25475474  13.86716145  74.06563374   1.31478924
    2052   0.13686311   0.03229817  97.68821426  14.25076539  98.89051956   0.01106629
    2053   0.14041615   0.04554145  96.20906684  13.51019226  95.31093010   0.11229107
    2054   0.04874121   0.00777046  98.88384940  13.10310437  81.33934735   0.76298528
    2055   0.05162734   0.01330717 101.21997577  14.19313080  76.23755581   1.13147168
    2056   0.05276483   0.01142819  96.13758372  14.15371025  98.16556630   0.02982593
    2057   0.17472551   0.03044532 101.28771571  12.06186414 131.04905425   1.39218864
    2058   0.03866470   0.00801632 101.33053144  14.75617415  83.31193928   0.64171584
    2059   0.42544777   0.06806090 109.35375541   7.16591942 149.72174719   2.72064063
    2060   0.03144096   0.00510904  98.67597415  13.01421346 104.64661586   0.14816679
    2061   0.23807440   0.09190987 102.76210710  12.52694719  71.16692660   1.58680212
    2062   0.05905889   0.01446221  99.72657729  13.70344965  72.21185006   1.48498806
    2063   0.40520732   0.06461794 114.52234498   8.49750450 156.67904914   3.29476496
    2064   0.16230733   0.02727333  98.27430657  13.53187646 132.13597098   1.46024061
    2065   0.32048645   0.12770188 111.65744253  13.41523930  72.49163764   1.45845763
    2066   0.16315044   0.03566706  96.85186091  13.77949686  99.05830883   0.00684420
    2067   0.10611971   0.02557800  97.19163677  12.43784545  82.61199015   0.68348236
    2068   0.13900721   0.04500902 103.93652126  13.49648326  95.86503791   0.09516840
    2069   0.11555188   0.01859765  99.11736836  13.02339187 116.65454114   0.61222774
    2070   0.08086573   0.02136501  97.21457742  13.65368834 111.05751315   0.37384303
    2071   0.29990730   0.06437750 107.93877369  16.51745864  99.31836019   0.00038809
    2072   0.22038947   0.04764816  95.69051913  13.51881566  76.89290610   1.07940405
    2073   0.06859522   0.01860495  98.29261903  14.66036399  80.67676296   0.80624890
    2074   0.18027982   0.05137005 104.65795162  12.77756184 112.50146705   0.43169845
    2075   0.03278281   0.00834418  96.91475240  13.78801045  62.47506557   2.62004732
    2076   0.07946603   0.01662628  99.06955236  12.83842980 117.82040510   0.66662007
    2077   0.11218988   0.03972546  98.36136442  14.35832114  79.84274251   0.86258212
    2078   0.38021846   0.12787202 113.26260444  17.18704962  96.18715808   0.08546778
    2079   0.03262186   0.00910405  99.50325703  14.91653393  92.01695938   0.22606970
    2080   0.09288051   0.01829320  99.47384726  13.40610805 102.31072262   0.07869157
    2081   0.20594606   0.03462378 107.15156441  12.56742830 138.78608206   1.90255983
    2082   0.38149649   0.08431118 106.12649430  10.52084802  75.45455959   1.19562520
    2083   0.07048536   0.02194282  93.80366405  14.50120761  89.48065769   0.32879483
    2084   0.04916313   0.01428733  96.86091728  15.45069521  90.15847706   0.29997436
    2085   0.16988506   0.03539096 100.69032422  13.29265658  81.27890510   0.76687801
    2086   0.23155067   0.05986271  90.06652457  11.17328150  94.74873348   0.13023732
    2087   0.23779676   0.06315791 106.73804290  15.66916130  69.91437445   1.71468146
    2088   0.07527934   0.01741940  97.72499977  15.08892882  90.41737632   0.28923425
    2089   0.11875853   0.02798252  98.98062994  13.23568757  80.30741343   0.83093560
    2090   0.47772947   0.07211897 116.05898766   5.78374528 159.48172851   3.53696595
    2091   0.13731140   0.03381393 102.65016092  13.13510177 108.98513753   0.29529880
    2092   0.27811872   0.05425341  86.67181379  11.06345879 116.56734148   0.60822432
